,"5th Yr Seniors, Female","5th Yr Seniors, Female: Graduated","5th Yr Seniors, Female: Left Institution","5th Yr Seniors, Male","5th Yr Seniors, Male: Graduated","5th Yr Seniors, Male: Left Institution","Freshmen, Female","Freshmen, Female: Graduated","Freshmen, Female: Left Institution","Freshmen, Male","Freshmen, Male: Graduated","Freshmen, Male: Left Institution","Juniors, Female","Juniors, Female: Graduated","Juniors, Female: Left Institution","Juniors, Male","Juniors, Male: Graduated","Juniors, Male: Left Institution",School Year,"Seniors, Female","Seniors, Female: Graduated","Seniors, Female: Left Institution","Seniors, Male","Seniors, Male: Graduated","Seniors, Male: Left Institution","Sophomores, Female","Sophomores, Female: Graduated","Sophomores, Female: Left Institution","Sophomores, Male","Sophomores, Male: Graduated","Sophomores, Male: Left Institution","Total, 5th Yr Seniors","Total, 5th Yr Seniors: Graduated","Total, 5th Yr Seniors: Left Institution","Total, Female","Total, Female: Graduated","Total, Female: Left Institution","Total, Freshmen","Total, Freshmen: Graduated","Total, Freshmen: Left Institution","Total, Juniors","Total, Juniors: Graduated","Total, Juniors: Left Institution","Total, Male","Total, Male: Graduated","Total, Male: Left Institution","Total, Seniors","Total, Seniors: Graduated","Total, Seniors: Left Institution","Total, Sophomores","Total, Sophomores: Graduated","Total, Sophomores: Left Institution",When do students typically declare their major?
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,1.0,14.0,2006-2007,7.0,2.0,3.0,54.0,20.0,20.0,3.0,0.0,1.0,22.0,0.0,6.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,0.0,0.0,55.0,1.0,14.0,126.0,21.0,40.0,61.0,22.0,23.0,25.0,0.0,7.0,End of 2nd Year
1,1.0,1.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,46.0,1.0,2.0,411.0,2.0,16.0,2006-2007,86.0,59.0,1.0,627.0,455.0,12.0,44.0,0.0,2.0,301.0,0.0,10.0,6.0,5.0,0.0,179.0,5.0,5.0,10.0,0.0,1.0,457.0,3.0,18.0,1352.0,461.0,39.0,713.0,514.0,13.0,345.0,0.0,12.0,End of 1st Year
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,university closed
3,8.0,4.0,0.0,77.0,28.0,22.0,78.0,0.0,7.0,479.0,0.0,85.0,84.0,0.0,2.0,458.0,2.0,35.0,2006-2007,148.0,66.0,5.0,903.0,374.0,47.0,57.0,0.0,1.0,507.0,0.0,38.0,85.0,32.0,22.0,375.0,15.0,15.0,557.0,0.0,92.0,542.0,2.0,37.0,2424.0,404.0,227.0,1051.0,440.0,52.0,564.0,0.0,39.0,Upon Enrollment
4,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,220.0,0.0,33.0,27.0,6.0,3.0,227.0,20.0,28.0,2006-2007,50.0,33.0,6.0,316.0,146.0,27.0,19.0,0.0,1.0,165.0,1.0,21.0,0.0,0.0,0.0,144.0,13.0,13.0,268.0,0.0,36.0,254.0,26.0,31.0,928.0,167.0,109.0,366.0,179.0,33.0,184.0,1.0,22.0,Other
