,"5th Yr Seniors, Female","5th Yr Seniors, Female: Graduated","5th Yr Seniors, Female: Left Institution","5th Yr Seniors, Male","5th Yr Seniors, Male: Graduated","5th Yr Seniors, Male: Left Institution","Freshmen, Female","Freshmen, Female: Graduated","Freshmen, Female: Left Institution","Freshmen, Male","Freshmen, Male: Graduated","Freshmen, Male: Left Institution","Juniors, Female","Juniors, Female: Graduated","Juniors, Female: Left Institution","Juniors, Male","Juniors, Male: Graduated","Juniors, Male: Left Institution",School Year,"Seniors, Female","Seniors, Female: Graduated","Seniors, Female: Left Institution","Seniors, Male","Seniors, Male: Graduated","Seniors, Male: Left Institution","Sophomores, Female","Sophomores, Female: Graduated","Sophomores, Female: Left Institution","Sophomores, Male","Sophomores, Male: Graduated","Sophomores, Male: Left Institution","Total, 5th Yr Seniors","Total, 5th Yr Seniors: Graduated","Total, 5th Yr Seniors: Left Institution","Total, Female","Total, Female: Graduated","Total, Female: Left Institution","Total, Freshmen","Total, Freshmen: Graduated","Total, Freshmen: Left Institution","Total, Juniors","Total, Juniors: Graduated","Total, Juniors: Left Institution","Total, Male","Total, Male: Graduated","Total, Male: Left Institution","Total, Seniors","Total, Seniors: Graduated","Total, Seniors: Left Institution","Total, Sophomores","Total, Sophomores: Graduated","Total, Sophomores: Left Institution",When do students typically declare their major?
0,112.0,81.0,16.0,930.0,619.0,171.0,639.0,0.0,83.0,4187.0,3.0,793.0,955.0,43.0,84.0,5622.0,277.0,774.0,2013-2014,1267.0,521.0,160.0,7905.0,3092.0,986.0,773.0,4.0,85.0,4763.0,26.0,632.0,1042.0,700.0,187.0,3746.0,428.0,428.0,4826.0,3.0,876.0,6577.0,320.0,858.0,23407.0,4017.0,3356.0,9172.0,3613.0,1146.0,5536.0,30.0,717.0,Upon Enrollment
1,16.0,15.0,1.0,52.0,36.0,9.0,147.0,4.0,3.0,1049.0,14.0,7.0,227.0,1.0,3.0,1014.0,10.0,34.0,2013-2014,229.0,128.0,11.0,1161.0,611.0,43.0,207.0,0.0,4.0,988.0,0.0,32.0,68.0,51.0,10.0,826.0,22.0,22.0,1196.0,18.0,10.0,1241.0,11.0,37.0,4264.0,671.0,125.0,1390.0,739.0,54.0,1195.0,0.0,36.0,Other
2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,395.0,0.0,2.0,133.0,1.0,3.0,801.0,10.0,31.0,2013-2014,166.0,109.0,3.0,1163.0,612.0,45.0,95.0,0.0,3.0,458.0,2.0,11.0,0.0,0.0,0.0,460.0,9.0,9.0,461.0,0.0,2.0,934.0,11.0,34.0,2817.0,624.0,89.0,1329.0,721.0,48.0,553.0,2.0,14.0,End of 2nd Year
3,45.0,39.0,1.0,307.0,239.0,7.0,42.0,0.0,24.0,444.0,0.0,145.0,101.0,1.0,6.0,738.0,6.0,36.0,2013-2014,112.0,57.0,6.0,877.0,433.0,61.0,87.0,0.0,7.0,562.0,0.0,61.0,352.0,278.0,8.0,387.0,44.0,44.0,486.0,0.0,169.0,839.0,7.0,42.0,2928.0,678.0,310.0,989.0,490.0,67.0,649.0,0.0,68.0,End of 1st Year
