,"5th Yr Seniors, Female","5th Yr Seniors, Female: Graduated","5th Yr Seniors, Female: Left Institution","5th Yr Seniors, Male","5th Yr Seniors, Male: Graduated","5th Yr Seniors, Male: Left Institution","Freshmen, Female","Freshmen, Female: Graduated","Freshmen, Female: Left Institution","Freshmen, Male","Freshmen, Male: Graduated","Freshmen, Male: Left Institution","Juniors, Female","Juniors, Female: Graduated","Juniors, Female: Left Institution","Juniors, Male","Juniors, Male: Graduated","Juniors, Male: Left Institution",School Year,"Seniors, Female","Seniors, Female: Graduated","Seniors, Female: Left Institution","Seniors, Male","Seniors, Male: Graduated","Seniors, Male: Left Institution","Sophomores, Female","Sophomores, Female: Graduated","Sophomores, Female: Left Institution","Sophomores, Male","Sophomores, Male: Graduated","Sophomores, Male: Left Institution","Total, 5th Yr Seniors","Total, 5th Yr Seniors: Graduated","Total, 5th Yr Seniors: Left Institution","Total, Female","Total, Female: Graduated","Total, Female: Left Institution","Total, Freshmen","Total, Freshmen: Graduated","Total, Freshmen: Left Institution","Total, Juniors","Total, Juniors: Graduated","Total, Juniors: Left Institution","Total, Male","Total, Male: Graduated","Total, Male: Left Institution","Total, Seniors","Total, Seniors: Graduated","Total, Seniors: Left Institution","Total, Sophomores","Total, Sophomores: Graduated","Total, Sophomores: Left Institution",When do students typically declare their major?
0,3.0,1.0,0.0,10.0,1.0,0.0,21.0,0.0,0.0,186.0,0.0,0.0,9.0,0.0,0.0,100.0,1.0,0.0,2008-2009,20.0,4.0,0.0,104.0,8.0,0.0,15.0,0.0,0.0,113.0,0.0,0.0,13.0,2.0,0.0,68.0,0.0,0.0,207.0,0.0,0.0,109.0,1.0,0.0,513.0,10.0,0.0,124.0,12.0,0.0,128.0,0.0,0.0,End of 2nd Year
1,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,0.0,0.0,385.0,1.0,15.0,2008-2009,67.0,33.0,1.0,496.0,313.0,20.0,45.0,0.0,1.0,280.0,0.0,9.0,7.0,0.0,0.0,165.0,2.0,2.0,8.0,0.0,0.0,436.0,1.0,15.0,1174.0,314.0,44.0,563.0,346.0,21.0,325.0,0.0,10.0,End of 1st Year
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,university closed
3,22.0,1.0,3.0,180.0,17.0,20.0,186.0,0.0,12.0,1636.0,0.0,194.0,195.0,3.0,4.0,1489.0,7.0,86.0,2008-2009,243.0,85.0,9.0,1533.0,471.0,97.0,168.0,0.0,13.0,1376.0,0.0,116.0,202.0,18.0,23.0,814.0,41.0,41.0,1822.0,0.0,206.0,1684.0,10.0,90.0,6214.0,495.0,513.0,1776.0,556.0,106.0,1544.0,0.0,129.0,Upon Enrollment
4,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,607.0,0.0,3.0,97.0,0.0,0.0,496.0,1.0,0.0,2008-2009,125.0,75.0,0.0,596.0,363.0,3.0,102.0,0.0,0.0,533.0,0.0,3.0,0.0,0.0,0.0,418.0,0.0,0.0,701.0,0.0,3.0,593.0,1.0,0.0,2232.0,364.0,9.0,721.0,438.0,3.0,635.0,0.0,3.0,Other
